epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,253.547,1.06151,1.31695,0.99238,0.00398,0.58333,0.36685,0.22803,1.0967,3.65176,0.98975,0.000537928,0.000537928,0.000537928
50,259.073,1.10553,1.5112,0.97901,0.00398,0.58333,0.36685,0.22803,1.0967,3.65176,0.98975,0.000543558,0.000543558,0.000543558
51,264.938,1.35619,1.95745,1.11803,0.00408,0.58333,0.33974,0.20364,1.0408,3.64894,0.98245,0.00054896,0.00054896,0.00054896
52,269.806,1.15864,1.52067,1.05351,0.00408,0.58333,0.33974,0.20364,1.0408,3.64894,0.98245,0.000554135,0.000554135,0.000554135
53,275.137,1.31367,1.57721,1.16309,0.00408,0.58333,0.33974,0.20364,1.0408,3.64894,0.98245,0.000559082,0.000559082,0.000559082
54,280.266,1.08531,1.63868,0.98006,0.00431,0.625,0.32507,0.19328,0.98336,3.64923,0.95683,0.000563801,0.000563801,0.000563801
55,285.357,1.05862,1.3488,0.99075,0.00431,0.625,0.32507,0.19328,0.98336,3.64923,0.95683,0.000568293,0.000568293,0.000568293
56,290.508,1.12047,1.55252,0.94922,0.00431,0.625,0.32507,0.19328,0.98336,3.64923,0.95683,0.000572557,0.000572557,0.000572557
57,295.811,1.16226,1.38102,0.98672,0.00404,0.58333,0.31464,0.17992,0.95744,3.5935,0.95448,0.000576593,0.000576593,0.000576593
58,300.835,1.28943,1.64203,1.13422,0.00404,0.58333,0.31464,0.17992,0.95744,3.5935,0.95448,0.000580402,0.000580402,0.000580402
59,306.41,1.04211,1.64914,1.01133,0.00404,0.58333,0.31464,0.17992,0.95744,3.5935,0.95448,0.000583983,0.000583983,0.000583983
60,311.574,1.12483,1.51798,1.00543,0.00504,0.75,0.35241,0.2338,1.00577,3.53896,0.95603,0.000587337,0.000587337,0.000587337
61,316.548,1.09811,1.44662,0.9862,0.00504,0.75,0.35241,0.2338,1.00577,3.53896,0.95603,0.000590463,0.000590463,0.000590463
62,321.32,1.13519,1.59677,1.05364,0.00504,0.75,0.35241,0.2338,1.00577,3.53896,0.95603,0.000593361,0.000593361,0.000593361
63,326.306,0.96214,1.43323,0.93886,0.60879,0.33333,0.41403,0.29536,1.02124,3.4909,0.95891,0.000596032,0.000596032,0.000596032
64,331.129,1.18079,1.43614,1.11017,0.60879,0.33333,0.41403,0.29536,1.02124,3.4909,0.95891,0.000598475,0.000598475,0.000598475
65,335.894,1.05694,1.45223,1.00117,0.60879,0.33333,0.41403,0.29536,1.02124,3.4909,0.95891,0.00060069,0.00060069,0.00060069
66,340.88,1.02522,1.2994,0.98215,0.72799,0.45833,0.48099,0.36699,1.07888,3.41205,0.96478,0.000602678,0.000602678,0.000602678
67,346.118,1.29666,1.35114,1.17481,0.72799,0.45833,0.48099,0.36699,1.07888,3.41205,0.96478,0.000604438,0.000604438,0.000604438
68,351.183,1.04376,1.56406,1.04714,0.72799,0.45833,0.48099,0.36699,1.07888,3.41205,0.96478,0.000605971,0.000605971,0.000605971
69,356.285,1.03748,1.31068,0.97996,1,0.18521,0.49645,0.37352,1.11383,3.22524,0.95045,0.000607275,0.000607275,0.000607275
70,361.388,1.03224,1.39517,1.07206,1,0.18521,0.49645,0.37352,1.11383,3.22524,0.95045,0.000608353,0.000608353,0.000608353
71,366.735,1.23111,1.79773,1.1234,1,0.18521,0.49645,0.37352,1.11383,3.22524,0.95045,0.000609202,0.000609202,0.000609202
72,371.994,1.06956,1.18946,0.95171,1,0.19008,0.47948,0.35174,1.10876,3.11563,0.9813,0.000609824,0.000609824,0.000609824
73,377.066,1.01039,1.23581,0.97727,1,0.19008,0.47948,0.35174,1.10876,3.11563,0.9813,0.000610219,0.000610219,0.000610219
74,382.104,0.97953,1.12456,0.9379,1,0.19008,0.47948,0.35174,1.10876,3.11563,0.9813,0.000610385,0.000610385,0.000610385
75,387.389,1.05677,1.29741,1.00345,0.9152,0.16667,0.49117,0.37837,1.03437,3.09157,0.95489,0.000610324,0.000610324,0.000610324
76,392.474,1.09906,1.24343,1.07965,0.9152,0.16667,0.49117,0.37837,1.03437,3.09157,0.95489,0.000610036,0.000610036,0.000610036
77,397.393,1.1971,1.5444,1.13619,0.9152,0.16667,0.49117,0.37837,1.03437,3.09157,0.95489,0.00060952,0.00060952,0.00060952
78,402.194,0.97891,1.1245,0.93843,0.91009,0.1919,0.50406,0.40274,0.95948,3.04827,0.93601,0.000608776,0.000608776,0.000608776
79,407.182,1.11819,1.55665,1.04502,0.91009,0.1919,0.50406,0.40274,0.95948,3.04827,0.93601,0.000607804,0.000607804,0.000607804
80,412.319,1.04246,1.27442,1.00418,0.91009,0.1919,0.50406,0.40274,0.95948,3.04827,0.93601,0.000606605,0.000606605,0.000606605
81,417.604,0.98512,1.3079,0.98379,0.91297,0.31027,0.60412,0.44976,0.96133,2.97194,0.94162,0.000605178,0.000605178,0.000605178
82,422.749,0.93541,1.21462,0.93496,0.91297,0.31027,0.60412,0.44976,0.96133,2.97194,0.94162,0.000603524,0.000603524,0.000603524
83,427.667,1.01939,1.31811,1.01943,0.91297,0.31027,0.60412,0.44976,0.96133,2.97194,0.94162,0.000601642,0.000601642,0.000601642
84,432.515,0.95578,1.09071,0.91867,0.91423,0.33215,0.8058,0.59247,0.95704,2.86814,0.93852,0.000599533,0.000599533,0.000599533
85,437.352,0.90323,1.14041,0.93936,0.91423,0.33215,0.8058,0.59247,0.95704,2.86814,0.93852,0.000597195,0.000597195,0.000597195
86,442.24,1.08322,1.47392,1.027,0.91423,0.33215,0.8058,0.59247,0.95704,2.86814,0.93852,0.00059463,0.00059463,0.00059463
87,447.129,0.90014,1.1439,0.97359,0.91423,0.33215,0.8058,0.59247,0.95704,2.86814,0.93852,0.000591838,0.000591838,0.000591838
88,452.007,0.95746,1.49729,0.9695,1,0.3538,0.93601,0.68579,0.93393,2.75312,0.92388,0.000588818,0.000588818,0.000588818
89,457.02,1.01799,1.53605,1.04753,1,0.3538,0.93601,0.68579,0.93393,2.75312,0.92388,0.00058557,0.00058557,0.00058557
90,462.486,0.95169,1.2473,0.98491,1,0.3538,0.93601,0.68579,0.93393,2.75312,0.92388,0.000582095,0.000582095,0.000582095
91,467.703,1.24256,1.49966,1.02813,1,0.3538,0.93601,0.68579,0.93393,2.75312,0.92388,0.000578392,0.000578392,0.000578392
92,473.064,0.94822,1.25697,0.94135,1,0.37787,0.9572,0.71661,0.92459,2.6325,0.92344,0.000574461,0.000574461,0.000574461
93,478.038,0.91784,1.13454,0.9329,1,0.37787,0.9572,0.71661,0.92459,2.6325,0.92344,0.000570303,0.000570303,0.000570303
94,482.907,1.06411,1.25865,1.00109,1,0.37787,0.9572,0.71661,0.92459,2.6325,0.92344,0.000565917,0.000565917,0.000565917
95,487.779,0.95902,1.29157,0.92741,1,0.37787,0.9572,0.71661,0.92459,2.6325,0.92344,0.000561303,0.000561303,0.000561303
96,492.573,0.93084,1.24064,0.96927,1,0.4514,0.94225,0.73717,0.90621,2.53984,0.92033,0.000556462,0.000556462,0.000556462
97,497.685,0.9633,1.35851,1.04031,1,0.4514,0.94225,0.73717,0.90621,2.53984,0.92033,0.000551393,0.000551393,0.000551393
98,502.702,0.92536,1.21246,0.94006,1,0.4514,0.94225,0.73717,0.90621,2.53984,0.92033,0.000546097,0.000546097,0.000546097
99,507.234,1.01544,1.31273,1.05673,1,0.4514,0.94225,0.73717,0.90621,2.53984,0.92033,0.000540572,0.000540572,0.000540572
100,512.142,0.82725,1.35843,0.87091,0.93039,0.44736,0.89894,0.69874,0.86484,2.51312,0.90763,0.000534821,0.000534821,0.000534821
101,516.87,1.02015,1.25823,1.01254,0.93039,0.44736,0.89894,0.69874,0.86484,2.51312,0.90763,0.000528841,0.000528841,0.000528841
102,521.636,0.96854,1.16227,0.94937,0.93039,0.44736,0.89894,0.69874,0.86484,2.51312,0.90763,0.00051746,0.00051746,0.00051746
103,526.639,0.97692,1.2696,0.96504,0.93039,0.44736,0.89894,0.69874,0.86484,2.51312,0.90763,0.000506078,0.000506078,0.000506078
104,531.591,1.09511,1.32315,1.00746,0.94764,0.57785,0.93847,0.71638,0.85412,2.43045,0.90272,0.000494697,0.000494697,0.000494697
105,536.693,0.92189,1.16412,0.97633,0.94764,0.57785,0.93847,0.71638,0.85412,2.43045,0.90272,0.000483315,0.000483315,0.000483315
106,542.149,0.99332,1.29361,1.02973,0.94764,0.57785,0.93847,0.71638,0.85412,2.43045,0.90272,0.000471933,0.000471933,0.000471933
107,547.654,1.0045,1.56835,1.05429,0.94764,0.57785,0.93847,0.71638,0.85412,2.43045,0.90272,0.000460552,0.000460552,0.000460552
108,552.661,0.94693,1.14442,1.02179,0.98356,0.75423,0.97374,0.77071,0.81501,2.32569,0.89182,0.00044917,0.00044917,0.00044917
109,557.49,0.99328,1.15932,0.95312,0.98356,0.75423,0.97374,0.77071,0.81501,2.32569,0.89182,0.000437789,0.000437789,0.000437789
110,562.188,1.01376,1.38993,1.08591,0.98356,0.75423,0.97374,0.77071,0.81501,2.32569,0.89182,0.000426407,0.000426407,0.000426407
111,567.108,1.08052,1.54935,1.02839,0.98356,0.75423,0.97374,0.77071,0.81501,2.32569,0.89182,0.000415026,0.000415026,0.000415026
112,572.096,1.01318,1.22766,1.00885,1,0.82787,0.985,0.80269,0.79328,2.24627,0.88286,0.000403644,0.000403644,0.000403644
113,577.108,1.00874,1.44573,0.94136,1,0.82787,0.985,0.80269,0.79328,2.24627,0.88286,0.000392262,0.000392262,0.000392262
114,582.052,0.82552,1.01597,0.92478,1,0.82787,0.985,0.80269,0.79328,2.24627,0.88286,0.000380881,0.000380881,0.000380881
115,587.386,0.98567,1.52222,1.04956,1,0.82787,0.985,0.80269,0.79328,2.24627,0.88286,0.000369499,0.000369499,0.000369499
116,591.955,0.85738,1.08651,0.92983,0.98513,0.89185,0.995,0.80202,0.79103,2.09921,0.87828,0.000358118,0.000358118,0.000358118
117,597.049,0.92184,1.14915,0.94157,0.98513,0.89185,0.995,0.80202,0.79103,2.09921,0.87828,0.000346736,0.000346736,0.000346736
118,602.099,0.93817,1.20589,0.92078,0.98513,0.89185,0.995,0.80202,0.79103,2.09921,0.87828,0.000335354,0.000335354,0.000335354
119,607.013,0.90777,1.24613,0.88096,0.98513,0.89185,0.995,0.80202,0.79103,2.09921,0.87828,0.000323973,0.000323973,0.000323973
120,611.944,0.70677,1.16442,0.90766,0.97567,0.9611,0.995,0.78871,0.81141,1.95589,0.87508,0.000312591,0.000312591,0.000312591
121,617.106,0.91236,1.43117,0.94391,0.97567,0.9611,0.995,0.78871,0.81141,1.95589,0.87508,0.00030121,0.00030121,0.00030121
122,622.181,0.8459,1.03394,0.92362,0.97567,0.9611,0.995,0.78871,0.81141,1.95589,0.87508,0.000289828,0.000289828,0.000289828
123,627.162,0.83729,1.03626,0.94536,0.97567,0.9611,0.995,0.78871,0.81141,1.95589,0.87508,0.000278446,0.000278446,0.000278446
124,631.855,0.82024,0.97798,0.92838,0.97087,0.97313,0.995,0.79609,0.82768,1.81408,0.87271,0.000267065,0.000267065,0.000267065
125,636.638,0.78071,1.05985,0.92315,0.97087,0.97313,0.995,0.79609,0.82768,1.81408,0.87271,0.000255683,0.000255683,0.000255683
126,641.525,0.91901,1.34749,1.03888,0.97087,0.97313,0.995,0.79609,0.82768,1.81408,0.87271,0.000244302,0.000244302,0.000244302
127,646.221,0.91383,1.22904,0.98584,0.97087,0.97313,0.995,0.79609,0.82768,1.81408,0.87271,0.00023292,0.00023292,0.00023292
128,650.928,0.78368,1.0797,0.88257,0.97041,0.97857,0.995,0.78429,0.81863,1.70684,0.86741,0.000221539,0.000221539,0.000221539
129,655.766,0.83784,1.37006,0.94076,0.97041,0.97857,0.995,0.78429,0.81863,1.70684,0.86741,0.000210157,0.000210157,0.000210157
130,660.54,0.96522,1.5978,1.0273,0.97041,0.97857,0.995,0.78429,0.81863,1.70684,0.86741,0.000198775,0.000198775,0.000198775
131,665.215,0.78895,1.10515,0.94617,0.97041,0.97857,0.995,0.78429,0.81863,1.70684,0.86741,0.000187394,0.000187394,0.000187394
132,670.404,0.96581,1.40069,1.00116,0.97114,0.98131,0.995,0.79285,0.80384,1.62905,0.86322,0.000176012,0.000176012,0.000176012
133,675.644,0.96225,1.09472,0.98,0.97114,0.98131,0.995,0.79285,0.80384,1.62905,0.86322,0.000164631,0.000164631,0.000164631
134,681.248,0.7573,1.07054,0.94641,0.97114,0.98131,0.995,0.79285,0.80384,1.62905,0.86322,0.000153249,0.000153249,0.000153249
135,686.136,0.74076,1.05592,0.85799,0.97114,0.98131,0.995,0.79285,0.80384,1.62905,0.86322,0.000141867,0.000141867,0.000141867
136,691.738,0.89427,1.15144,0.96509,0.97179,0.98486,0.995,0.79626,0.79246,1.55838,0.86077,0.000130486,0.000130486,0.000130486
137,697.179,0.84919,1.14955,1.00997,0.97179,0.98486,0.995,0.79626,0.79246,1.55838,0.86077,0.000119104,0.000119104,0.000119104
138,702.605,0.7512,1.1931,0.89928,0.97179,0.98486,0.995,0.79626,0.79246,1.55838,0.86077,0.000107723,0.000107723,0.000107723
139,708.131,0.74614,1.0038,0.91347,0.97179,0.98486,0.995,0.79626,0.79246,1.55838,0.86077,9.63411e-05,9.63411e-05,9.63411e-05
140,713.333,0.82919,1.06534,0.98191,0.97306,0.98717,0.995,0.80155,0.77975,1.49987,0.85956,8.49595e-05,8.49595e-05,8.49595e-05
141,718.709,0.80899,1.25442,0.87555,0.97306,0.98717,0.995,0.80155,0.77975,1.49987,0.85956,7.35779e-05,7.35779e-05,7.35779e-05
142,724.381,0.74548,1.1377,0.88195,0.97306,0.98717,0.995,0.80155,0.77975,1.49987,0.85956,6.21963e-05,6.21963e-05,6.21963e-05
143,729.487,0.67282,1.20756,0.87509,0.97306,0.98717,0.995,0.80155,0.77975,1.49987,0.85956,5.08148e-05,5.08148e-05,5.08148e-05
144,735.035,0.76233,1.12545,0.90021,0.97297,0.98922,0.995,0.80556,0.77102,1.44415,0.85973,3.94332e-05,3.94332e-05,3.94332e-05
145,739.897,0.71585,1.16392,0.90766,0.97297,0.98922,0.995,0.80556,0.77102,1.44415,0.85973,2.80516e-05,2.80516e-05,2.80516e-05
